,Id,node_start,node_finish,avg_distance,avg_time,lat_start,lon_start,lat_finish,lon_finish
35,4.766957718784433e+18,10980427,290425682,5.8500871420000005,53.33100684003807,46.4684401,30.7396111,46.4684401,30.7408402
36,7.747497982295649e+18,27126412,316676007,7.017949641999999,54.69883165472209,46.4002626,30.7324964,46.4002626,30.7530222
37,1.4583401220449943e+18,27128886,317288463,5.253157956000003,38.10713317493641,46.4301349,30.7284229,46.4301349,30.7416937
38,3.8964857878370196e+18,10980532,8952410319,2.906988035,34.69304375666318,46.4744584,30.7553738,46.4744584,10.4763909
39,1.7613964020711844e+18,274917390,4634730082,2.531723082999999,25.581894213348477,46.4796563,30.7078682,46.4796563,30.7227618
40,3.81015662837253e+18,27126508,2269462440,5.947897836,49.806576288104544,46.3973766,30.7087219,46.3973766,30.7040571
41,2.3532958979222733e+18,27128793,4441087543,1.2908377270000004,15.776681445270192,46.4870066,30.7329909,46.4870066,30.73596
42,7.774749778451272e+18,10980417,8047405750,4.191060440000001,39.75316369976289,46.4685241,30.7382746,46.4685241,30.7376958
43,6.122798968399661e+16,289686797,321323559,1.6091309959999993,0.0,46.4545004,30.7441332,46.4545004,30.7441349
44,9.160167727484266e+18,316685040,8952405933,2.3944665379999996,25.54848498596991,46.4056253,30.7108167,46.4056253,-3.1247735
45,4.542707435079803e+18,27128819,278078856,1.537284676,15.222186813756977,46.4890082,30.7198605,46.4890082,30.7245793
46,1.0341469226806685e+17,27126458,4374903966,5.205843283,49.70198600551302,46.4183977,30.7333802,46.4183977,30.7227338
47,7.663886840863048e+18,274920660,1570777103,4.251047494000003,0.0,46.4748414,30.7113454,46.4748414,30.7116919
48,4.939048321997351e+18,277661599,3449510216,2.3936032679999992,21.575346244708545,46.4396071,30.7572752,46.4396071,30.7572596
49,6.986538298235873e+18,10980534,290404296,2.2468791619999995,23.708159557529868,46.4759731,30.7497263,46.4759731,30.749562
50,9.130775732568248e+18,271326641,290711717,3.5632637359999983,34.46250987955703,46.4686835,30.7528819,46.4686835,30.7654407
51,1.0161527650942015e+18,298874058,317473328,6.90659472,54.43466554351882,46.4629781,30.7273316,46.4629781,30.7275443
52,5.4084084764306e+18,290941382,4400511764,2.9996744459999998,34.80252204036337,46.3910337,30.7237895,46.3910337,30.7237057
53,1.1200410337689966e+18,352915466,5881287215,1.2391610479999997,16.559044637375173,46.3875093,30.7139515,46.3875093,30.715331
54,8.850517468041181e+18,10980417,8952476097,7.697995606999994,61.386279273214726,46.4685241,30.7382746,46.4685241,5.1109055
55,4.705549321637734e+18,290801002,2059596405,3.4493568150000002,28.454618255261998,46.4319326,30.7251854,46.4319326,30.7211786
56,3.2245946520377533e+18,290897515,4768544203,4.030296281999999,0.0,46.4383883,30.7261676,46.4383883,30.7275879
57,5.967281181296304e+18,290404223,8952394101,1.880085839,16.428678829067316,46.4693812,30.7424715,46.4693812,10.3633129
58,6.303112508525587e+18,352915466,5881287215,1.474417427,0.0,46.3875093,30.7139515,46.3875093,30.715331
59,4.077751103232788e+18,27126516,8952426479,1.636990791,13.679743631284513,46.3957313,30.707188,46.3957313,0.0
60,8.698074889241242e+18,290773722,8952386537,1.182106454,10.644451623565228,46.4424623,30.7154427,46.4424623,27.5001531
61,2.318588233809845e+18,10980436,8952394101,2.4464650250000006,21.753573142959592,46.4683323,30.7414379,46.4683323,10.3633129
62,3.4549110179227274e+18,10980432,8952470952,2.271666381,22.343623646839184,46.4726652,30.7392481,46.4726652,117.3223436
63,6.09603500370592e+18,10980421,8952476097,2.327382858000001,22.325761041980513,46.4718364,30.7308988,46.4718364,5.1109055
64,6.694976453291373e+18,290773730,2356833316,1.3259230929999999,11.098950245015084,46.4373638,30.7245638,46.4373638,30.7197584
65,4.1736942122255073e+18,290932301,321374397,1.372290877,13.022239741049694,46.4363074,30.7464307,46.4363074,30.7411537
66,6.344244611585354e+18,27126438,8952394086,5.254925627,40.8619211335299,46.4076354,30.7298697,46.4076354,10.3612079
67,6.572547513959894e+18,278068835,290897497,4.050804811,38.7687382164583,46.4378561,30.7455816,46.4378561,30.7425512
68,7.600671625900521e+18,10980442,8952486104,2.293839691,32.4700080324581,46.4706574,30.7468872,46.4706574,-49.023335
69,1.2832242946392678e+18,27126415,3927409893,2.087519516,18.39742605226251,0.0,0.0,0.0,30.7358422
70,1.9258518265191775e+18,10980418,8952399094,1.054985618,13.461138609168476,46.4696046,30.7385158,46.4696046,-85.2155749
71,3.552770050593357e+18,277661424,8952390548,2.091762127,20.93401463525138,46.474279,30.7026694,46.474279,37.3554843
72,8.800719576525357e+16,27128842,27128842,4.792640287,43.82687841661787,46.4738077,30.7239064,46.4738077,30.7239064
73,6.600966380842952e+18,277661594,321321594,1.8728451650000002,24.372091741400986,46.4395578,30.7564245,46.4395578,30.7498664
74,2.1859008483728957e+18,10980421,8952405976,1.9173670680000008,17.558036491976793,46.4718364,30.7308988,46.4718364,-3.1284743
75,2.0195181592111744e+18,10980433,8952410311,6.5761683,56.75461025790817,46.4725074,30.7413197,46.4725074,-7.5748715
76,3.722574257079104e+18,27126491,353246434,2.9002456860000003,33.98375888552937,46.3992432,30.7240745,46.3992432,30.7209618
77,6.113926891280555e+18,10980433,8952394101,2.1912864760000006,26.76424731122406,46.4725074,30.7413197,46.4725074,10.3633129
78,3.562577842275251e+18,10980534,7124131895,2.800515099,34.76188519716506,46.4759731,30.7497263,46.4759731,30.7634562
79,3.746449854717555e+18,277661591,8952393756,4.060332160999999,45.664338939161,46.4404816,30.7565413,46.4404816,30.0367638
80,8.587809432776992e+17,10980467,8952410319,3.5621158539999995,33.1400144715604,46.4737877,30.7241671,46.4737877,10.4763909
81,1.5945927375593436e+18,290664077,5212302990,1.9864880250000003,25.312898552754138,46.4592803,30.7568241,46.4592803,30.7511189
82,2.5076630575788964e+18,271326641,1663024659,2.388297653,25.676346013096982,46.4686835,30.7528819,46.4686835,30.7487865
83,8.911302963731641e+18,10980540,2135910700,1.8249182480000001,20.189395911406123,46.4768679,30.7377955,46.4768679,30.7349424
84,5.144273957218023e+18,27126488,27126488,2.136586442000001,20.336123256323805,46.4321718,30.7608926,46.4321718,30.7608926
85,3.346859756240339e+18,10980421,1674307192,6.0906498760000005,48.320058846845626,46.4718364,30.7308988,46.4718364,30.7605544
86,4.096937916064513e+18,27128517,2071748209,2.6384977530000002,30.93751502206643,46.5773501,30.7968041,46.5773501,30.7975693
87,6.81881065433226e+18,274917390,6112842016,2.472008107,31.855055253712433,46.4796563,30.7078682,46.4796563,30.7116276
88,3.322349559433697e+18,10980433,5218612738,5.185435764,51.11255622507544,46.4725074,30.7413197,46.4725074,30.7323864
89,7.603624327988974e+18,10980418,710147605,2.480567528000001,23.08929116537552,46.4696046,30.7385158,46.4696046,30.7414359
90,5.96578563240624e+18,316685236,7087292002,1.2374895020000003,15.853708578941507,0.0,0.0,0.0,30.7035846
91,3.1404167325694495e+18,27128515,8952449229,2.3439273020000004,19.64651937023167,46.5711572,30.7924188,46.5711572,-71.1059422
92,6.055451876121336e+18,297978529,4777645792,1.818959589,15.544559006810497,46.4517425,30.6829757,46.4517425,30.6827066
93,4.735717652352051e+18,27128793,8952470952,1.2031329299999998,14.170235505813896,46.4870066,30.7329909,46.4870066,117.3223436
94,2.1706192075222356e+18,26069640,482648118,4.746630501,40.696641924678076,46.4552903,30.7064813,46.4552903,30.718724
95,1.2880061856561994e+18,10980419,8952471888,3.005013845999998,0.0,46.4697579,30.7367331,46.4697579,-85.275418
96,4.245726484826709e+18,27128819,8047538341,3.689012232,0.0,46.4890082,30.7198605,46.4890082,30.6991315
97,3.715577420250818e+17,298801812,8952470952,1.274543712,17.68069377471328,46.4883667,30.7235889,46.4883667,117.3223436
98,4.339905989514714e+18,10980542,8952470952,0.896270237,12.76153255305851,46.481606,30.7322459,46.481606,117.3223436
99,1.4493408173289194e+17,27128863,8952394086,3.62893864,27.000600925164715,46.4585416,30.7294143,46.4585416,10.3612079
100,6.297475294082978e+18,10980417,1570776819,4.265400419,35.70547937151286,46.4685241,30.7382746,46.4685241,30.7375929
101,8.889924176337908e+18,278068835,8952439592,1.254218107,12.953598866882261,46.4378561,30.7455816,46.4378561,-86.1870511
102,7.590236039170506e+17,290773725,2633546113,2.855744583999999,25.045615490193928,46.4423744,30.7057988,46.4423744,30.7003607
103,5.240277057825891e+18,10980427,290425682,3.098823066,28.084425244706754,46.4684401,30.7396111,46.4684401,30.7408402
104,6.018859720888109e+18,278078845,4627450550,0.8218528619999999,8.65327394360348,46.485414,30.7327622,46.485414,0.0
105,6.388764538349786e+18,277661661,321321594,2.057660693,28.167567226842536,46.4364447,30.7589762,46.4364447,30.7498664
106,7.943229927796879e+18,10980464,4775367604,4.318601362999999,39.96463807909956,46.47104,30.7273141,46.47104,30.7144988
107,2.4770557526461307e+18,27126458,5215142563,4.9919207199999995,51.63490696891291,46.4183977,30.7333802,46.4183977,30.7242026
108,4.646675042434298e+18,289692148,321323556,2.2244062419999997,23.96950647761389,46.4379501,30.7458775,46.4379501,30.7481344
109,6.744678744238237e+18,10980440,8952486104,3.6839240729999982,35.61139330155247,46.4624727,30.7455146,46.4624727,-49.023335
110,2.7970784541288207e+18,277661516,4482410779,2.1443306470000003,21.745307237033956,46.4458936,30.7583782,46.4458936,30.7453383
111,4.611634431168621e+18,10980543,8952470950,1.3639895370000001,9.075782205914235,46.4811924,30.7384494,46.4811924,117.3221075
112,4.225317245981145e+17,27126413,8952405846,6.196816983,51.05595648157794,46.3999134,30.7329743,46.3999134,-3.1311505
113,3.520001442543574e+17,10980527,8952410319,2.3845841880000003,25.592545808066347,0.0,0.0,0.0,10.4763909
114,4.008247341411969e+18,277661593,8952439769,2.781163948,27.01846927646214,46.439791,30.7563505,46.439791,-86.1852791
115,4.48921314768755e+18,278070040,8952393661,1.6085902909999998,17.28476262644198,46.4617712,30.7554916,46.4617712,-75.9079139
116,4.243806335664105e+18,10980542,8952449411,1.4323253340000002,16.65590405790464,46.481606,30.7322459,46.481606,-71.3693386
117,8.688140446491579e+18,27126458,6837765169,6.371026625,53.59687732222976,46.4183977,30.7333802,46.4183977,30.7614661
118,7.634062330879812e+17,10980542,5218612738,9.788989592000002,64.9127050778864,46.481606,30.7322459,46.481606,30.7323864
119,7.681445766505162e+18,10980440,290664082,4.425671903999999,45.709966164903186,46.4624727,30.7455146,46.4624727,30.7461169
120,7.61794260509594e+17,911998433,2070562204,1.1158975589999998,0.0,46.5761781,30.8002363,46.5761781,30.8051516
121,4.3268380673416525e+17,651364653,3925679022,1.554660652,20.20185557572809,46.4783952,30.6855586,46.4783952,30.6849113
122,8.251501515304945e+17,352737277,3127852800,5.041720833000001,0.0,46.3776419,30.7254003,46.3776419,30.7205565
123,2.877847374921484e+18,290941361,3257784723,1.6840017639999996,14.352274436011822,46.3900561,30.7234168,46.3900561,30.7232806
124,6.011688884939056e+18,298874082,298810219,0.8699865090000001,8.944486547824328,46.488631,30.7173913,46.488631,30.7266685
125,7.375842793464035e+18,27128880,8952458909,3.8281933639999997,0.0,0.0,0.0,0.0,-101.3182944
126,4.81727910452266e+18,290897547,8952405943,3.5140656139999997,30.78300192793559,46.4235012,30.7054501,46.4235012,-3.1264311
127,7.54824677044085e+18,10980421,8952416251,4.759002689,39.74741266655388,46.4718364,30.7308988,46.4718364,-122.51197
128,6.052102568930407e+18,290800984,8952404110,2.383017662,0.0,46.4263005,30.7175511,46.4263005,-3.1339507
129,1.0919769990080206e+18,27126458,8952439766,4.593421595999998,0.0,46.4183977,30.7333802,46.4183977,-86.1852825
130,7.249369893175185e+18,27126488,8952476002,5.336932086000002,52.172721974193344,46.4321718,30.7608926,46.4321718,5.1119395
131,5.092579552211581e+18,27128819,278078856,1.4505724219999996,14.53679145074044,46.4890082,30.7198605,46.4890082,30.7245793
132,6.64984038592707e+18,10980422,10980423,2.4185471589999987,27.761931293734833,46.4732562,30.7311014,46.4732562,30.7277349
133,8.137353385922272e+18,27128759,27128759,1.8139982180000003,10.695550222355676,46.5021662,30.7250352,46.5021662,30.7250352
134,3.923134699348836e+18,10980542,5218612738,1.3773848450000004,17.3126429380668,46.481606,30.7322459,46.481606,30.7323864
135,7.356786964414652e+18,27126453,8952478905,6.725381686999998,60.73050209767238,46.4268553,30.7253537,46.4268553,-49.0157765
136,8.581155989530656e+18,277661517,8952435762,2.0879913869999998,18.17528942185848,46.4409495,30.7571453,46.4409495,-49.0249221
137,7.497743493283359e+18,26069639,298817751,3.8004754449999996,38.15030765077235,46.4648434,30.7065873,46.4648434,30.7261451
138,2.8687381010690703e+18,27128694,3358311787,5.403175463999994,41.50455141549187,46.5923683,30.8075103,46.5923683,30.8097741
139,6.440959351037698e+18,27126482,27126488,2.563993068,32.275951760435674,46.4276011,30.7566602,46.4276011,30.7608926
140,2.548327147648128e+18,352915449,5881287052,2.7760938399999997,28.74706413181289,46.398056,30.714988,46.398056,30.7151183
141,6.468995984889177e+18,277661516,8952435762,4.105990194,47.317439356800044,46.4458936,30.7583782,46.4458936,-49.0249221
142,5.586170609499485e+18,290897509,4773604152,1.9730186230000013,0.0,46.4361815,30.7414853,46.4361815,30.749009
143,8.81470584240388e+18,10980417,8047405750,2.0781871569999995,15.484873972718555,46.4685241,30.7382746,46.4685241,30.7376958
144,7.478566014657108e+18,290773722,475674861,2.159404284,0.0,46.4424623,30.7154427,46.4424623,30.7066356
145,6.429169672677109e+18,316685237,8952428246,2.910169313,28.235362078848105,46.4000797,30.7088268,46.4000797,0.0
146,1.3060228186265344e+18,27126412,27126412,2.659199725999999,24.925521968426544,46.4002626,30.7324964,46.4002626,30.7324964
147,7.037622332709548e+18,290404221,2133368102,0.4921859880000001,6.217193442930627,46.4757904,30.7365205,46.4757904,30.7364143
148,8.71134618152703e+18,317199395,8952390565,1.4890745560000003,17.414331073561748,46.4644809,30.7135369,46.4644809,37.3421427
149,2.717999061573819e+18,27126488,290897497,2.7775135540000004,28.089602405038278,46.4321718,30.7608926,46.4321718,30.7425512
150,3.7977375039505925e+18,10980467,317476918,1.7370636740000007,20.283905965822992,46.4737877,30.7241671,46.4737877,30.7167355
151,6.233626768453789e+18,277661593,2059504508,4.172478878999998,0.0,46.439791,30.7563505,46.439791,30.722883
152,5.988473957288225e+18,1925921906,8952388973,1.5313345969999999,17.699840712091998,46.5858159,30.7872301,46.5858159,-73.2875531
153,7.980375063520173e+18,271326641,8952439663,5.230513591000001,0.0,46.4686835,30.7528819,46.4686835,-86.1880018
154,9.16864308685114e+18,385999128,8952428244,2.2359232259999997,0.0,46.3900088,30.7147168,46.3900088,0.0
155,6.129075623343821e+18,27128691,3358311775,1.9495434299999999,16.406337645938986,46.5850067,30.8023268,46.5850067,30.8091284
156,5.892116465428062e+18,10980440,290664082,4.319513038999998,38.96848017979104,46.4624727,30.7455146,46.4624727,30.7461169
157,1.3785598770894054e+18,27128798,8952393365,2.626658589000001,0.0,46.4944487,30.726385,46.4944487,-0.3582949
158,8.334612593495926e+18,278075065,278075191,1.342112067,17.14198190680775,46.4925567,30.713697,46.4925567,30.7099658
159,5.575481453815296e+18,10980542,8952470958,2.1672688969999996,25.559086129784376,46.481606,30.7322459,46.481606,117.3371321
160,4.650766233281998e+18,10980427,8952470952,5.439661502000001,50.33644773636105,46.4684401,30.7396111,46.4684401,117.3223436
161,8.795217957088049e+18,27126464,2059504508,5.1534240170000025,0.0,46.4197166,30.7423756,46.4197166,30.722883
162,8.01744728863734e+18,10980421,482648118,3.6856202929999995,36.5981038134663,46.4718364,30.7308988,46.4718364,30.718724
163,5.02406866193051e+18,290941382,7928544182,2.2154946440000005,27.53612439779532,46.3910337,30.7237895,46.3910337,30.707954
164,6.48413488199309e+18,10980543,278078247,1.4901344289999998,16.829540343795145,46.4811924,30.7384494,46.4811924,30.7424042
165,7.528721568376147e+16,27126496,312712596,2.6223587029999993,22.699769385851386,46.3991894,30.723149,46.3991894,30.7262794
166,6.005347648233129e+18,10980421,278078576,1.319646458,16.253921706038692,46.4718364,30.7308988,46.4718364,0.0
167,5.435717581885301e+18,10980542,316679305,1.708768535,23.294656229025005,46.481606,30.7322459,46.481606,30.7323593
168,1.4589786265769743e+18,277661599,8952439669,1.8110708730000002,20.36808990997736,46.4396071,30.7572752,46.4396071,-86.1879404
169,3.3060544138940073e+18,27126477,27126488,4.195534188000001,39.31041499535146,46.4272588,30.7522509,46.4272588,30.7608926
170,8.278133686296008e+18,290801002,2059596405,3.1956249409999993,24.507163065687823,46.4319326,30.7251854,46.4319326,30.7211786
171,2.7631358464343393e+18,290773730,4775895240,1.9409831670000004,16.983297742279966,46.4373638,30.7245638,46.4373638,30.7125898
172,9.116545231927407e+18,290918828,8952403863,3.8907445540000007,37.00102714316639,46.4061894,30.7104919,46.4061894,8.7321153
173,1.728903001230838e+18,27128331,317477462,3.037906999000001,0.0,0.0,0.0,0.0,30.6888397
174,1.459115170553886e+18,10980527,8952410319,2.8440646399999987,29.652041231778284,0.0,0.0,0.0,10.4763909
175,1.420380427561887e+18,27126458,8952439769,4.595133438,30.87314207604721,46.4183977,30.7333802,46.4183977,-86.1852791
176,7.515881644663562e+17,290897515,8952394133,3.3925376689999993,28.190219528155588,46.4383883,30.7261676,46.4383883,10.365401
177,5.692604047796692e+18,10980540,2133368123,1.6879423379999996,16.754388573994746,46.4768679,30.7377955,46.4768679,30.7376465
178,4.032480981213979e+18,10980445,4475535391,4.507287969999999,43.30552238311919,46.4720857,30.7471103,46.4720857,30.753321
179,5.2999075562073786e+17,10980422,290425682,2.1121407760000004,14.94970739981065,46.4732562,30.7311014,46.4732562,30.7408402
180,7.915567258616227e+18,10980440,8952486104,5.592760254999999,48.726606428119155,46.4624727,30.7455146,46.4624727,-49.023335
181,3.3584796350035994e+17,278078063,4084021085,2.1599567379999995,19.81221857943546,46.4801356,30.7320465,46.4801356,30.7297346
182,7.793052435310878e+18,27126458,1741209740,5.425155603,41.16265819317402,46.4183977,30.7333802,46.4183977,30.7203589
183,5.031787597489166e+18,27128892,8952405793,4.460957594999998,0.0,46.4322514,30.7297464,46.4322514,-3.1347768
184,6.263767947888694e+18,298874042,4775638952,2.2816226099999994,24.917987890382076,46.4869995,30.71884,46.4869995,30.7166145
185,6.653837710790778e+18,27126412,4374903971,4.332931596,45.52748308650694,46.4002626,30.7324964,46.4002626,30.7232416
186,1.1693683641569208e+18,316676001,5885957337,0.9814707260000002,12.491255923306142,46.4239986,30.7607448,46.4239986,30.758057
187,4.3624086044222326e+18,27126477,8952439676,4.633165443000001,41.12959681227495,46.4272588,30.7522509,46.4272588,-86.1877405
188,3.094638245363673e+18,27126477,8952439676,2.2961694880000003,25.892402871216564,46.4272588,30.7522509,46.4272588,-86.1877405
189,1.3849530947971963e+18,277661591,8952435760,3.1810812579999994,32.624493307286706,46.4404816,30.7565413,46.4404816,-49.0247772
190,7.663099329437032e+18,26069640,482648118,3.502494881,29.56917036466758,46.4552903,30.7064813,46.4552903,30.718724
191,7.335020093075007e+18,27128863,8047405750,2.542464753000001,0.0,46.4585416,30.7294143,46.4585416,30.7376958
192,2.465507878763695e+18,278078063,298874088,2.2980129329999994,29.390493165036883,46.4801356,30.7320465,46.4801356,30.712765
193,1.8443455421873467e+18,10980436,710147605,2.4311834969999997,0.0,46.4683323,30.7414379,46.4683323,30.7414359
194,5.108696813457609e+18,27126438,8952405933,3.217377981999999,31.56039324771914,46.4076354,30.7298697,46.4076354,-3.1247735
195,1.7969244520701568e+18,27126481,8952439675,5.075014189,50.74159919700288,46.4273982,30.7561876,46.4273982,-86.1877243
196,3.010987438394936e+18,10980464,8952470952,2.995225174,34.663587413229926,46.47104,30.7273141,46.47104,117.3223436
197,5.056595529636179e+18,10980427,290425682,3.009073430000001,31.074246620126704,46.4684401,30.7396111,46.4684401,30.7408402
198,3.174049522425738e+18,2072626551,7025618444,0.398079915,3.9344350827438115,46.5857721,30.8006485,46.5857721,30.8097357
199,2.3313890687922847e+18,10980544,5222301453,3.4569064370000016,34.71979329114345,46.4826306,30.7386463,46.4826306,30.7478938
200,4.349698351579134e+18,10980422,4475731535,0.9390658679999998,10.899808860904088,46.4732562,30.7311014,46.4732562,30.7314026
201,3.106125989109131e+18,290941361,3257784723,4.42082945,45.76084181735953,46.3900561,30.7234168,46.3900561,30.7232806
202,4.3733282747677583e+18,27128842,317191036,2.3400969439999995,29.48717568268719,46.4738077,30.7239064,46.4738077,30.7212203
203,2.225194415106263e+18,27128515,8952449229,1.0913157049999997,10.47057936512934,46.5711572,30.7924188,46.5711572,-71.1059422
204,5.813078201627874e+18,10980434,4773604152,4.68855062,50.96946133464832,46.4710755,30.741119,46.4710755,30.749009
205,1.0001343046679677e+18,10980422,4475731535,1.9098327600000005,19.999403669436163,46.4732562,30.7311014,46.4732562,30.7314026
206,7.618626938362539e+18,290918830,352915468,4.645997027,48.61029209057955,46.4051673,30.7100065,46.4051673,30.7155611
207,3.798066690922449e+18,10980419,1161668769,1.899984728,0.0,46.4697579,30.7367331,46.4697579,30.7366286
208,9.161076548502802e+18,10980527,8952410319,2.630352121999999,22.151840476807305,0.0,0.0,0.0,10.4763909
209,3.931031939544877e+18,290800933,8952386519,2.2216688930000004,18.407591726657248,46.4355785,30.7092078,46.4355785,27.499799
210,9.400872378983538e+17,10980467,8952459613,2.9749911119999997,33.540729902883,46.4737877,30.7241671,46.4737877,-49.0161654
211,1.0161259441384955e+17,290932310,4374903966,4.267939336999997,55.57627941158428,46.4228693,30.7532783,46.4228693,30.7227338
212,6.895768326974894e+18,287683124,4791453308,3.674688805999999,37.1797848855482,46.4759111,30.7349248,46.4759111,30.7269576
213,3.433055894544327e+18,10980421,482648118,7.523512814,47.0388356523393,46.4718364,30.7308988,46.4718364,30.718724
214,7.674511582798088e+18,298801871,317473431,1.5084217679999998,17.834694480807443,46.4850884,30.7276774,46.4850884,30.7234445
215,8.484801516996004e+18,10980427,290425682,4.182023348999999,31.787325529359187,46.4684401,30.7396111,46.4684401,30.7408402
216,6.524848649354249e+18,316684986,4374903971,3.912351412000001,45.15771389376312,46.4064363,30.7214266,46.4064363,30.7232416
217,6.936628387706423e+18,27128808,6244099719,2.1211260050000003,20.4602857547605,46.4924172,30.7139329,46.4924172,30.7091548
218,3.3708848033339505e+18,274918417,5222301453,1.379620255,17.582363428794853,46.4837848,30.7430607,46.4837848,30.7478938
219,7.968163801720446e+18,27128808,651579388,4.891957622,0.0,46.4924172,30.7139329,46.4924172,30.6954876
220,8.705734645978764e+17,278078246,8952407025,1.7295763789999998,16.961459865653932,46.4795517,30.7403127,46.4795517,-3.1359312
221,7.052465510325786e+18,27128913,321325167,3.7623336640000002,0.0,0.0,0.0,0.0,30.7442622
222,1.1518654759448394e+18,298801814,298801955,1.4657422509999998,13.868273244562534,46.4870808,30.7250993,46.4870808,30.7248494
223,2.4402847324915533e+18,10980431,2133368096,1.103874174,11.943109866157586,46.4712319,30.7390156,46.4712319,30.7390369
224,7.33502050243987e+18,27126458,312712596,2.8757358639999997,29.35019877833122,46.4183977,30.7333802,46.4183977,30.7262794
225,4.711735038812748e+18,27128811,8047538341,3.1325342730000005,30.48817150511077,46.4910297,30.7164416,46.4910297,30.6991315
226,7.455661304220093e+18,10980427,8952486104,3.207847411999999,32.79685186075442,46.4684401,30.7396111,46.4684401,-49.023335
227,3.391416736616254e+18,27128808,8047524922,3.8663123339999994,37.032364290216655,46.4924172,30.7139329,46.4924172,30.7023653
