,Id,node_start,node_finish,avg_distance,avg_time,centr_distance_st,centr_distance_fin,Kyivsky Raion,Malynovsky Raion,Prymorsk Raion,unknown_region
31,6.503627879558135e+18,27126438,8952404127,2.522322057,25.42608136255626,8.478142965559543,2577.017855029053,1,0,0,0
32,1.73509456526364e+18,27128890,8952405780,4.479008063000002,36.1750418896732,6.029870800215121,2578.0601536335607,1,0,0,0
33,7.850838012081021e+18,277661599,8952439663,2.755418958,27.631584690614503,5.920774333440177,8016.700984121182,0,0,1,0
34,6.676608447434921e+18,27128750,8952393365,4.597331248000001,33.46033109129126,1.7269507026415334,20.0,0,0,1,0
35,4.766957718784433e+18,10980427,290425682,5.8500871420000005,53.33100684003807,2.6350046356408146,2.7102558824096095,0,0,1,0
36,7.747497982295649e+18,27126412,316676007,7.017949641999999,54.69883165472209,9.31954573229329,9.70535009149506,0,0,0,1
37,1.4583401220449943e+18,27128886,317288463,5.253157956000003,38.10713317493641,5.997538149684131,6.285466938351059,1,0,0,0
38,3.89648578783702e+18,10980532,8952410319,2.906988035,34.69304375666318,3.426493832015956,1549.7128230961414,0,0,0,1
39,1.7613964020711844e+18,274917390,4634730082,2.531723082999999,25.58189421334848,0.5095881602175134,0.8703145741561717,0,0,1,0
40,3.81015662837253e+18,27126508,2269462440,5.947897836,49.806576288104544,9.516939448497032,9.534555516294171,1,0,0,0
41,2.3532958979222733e+18,27128793,4441087543,1.2908377270000004,15.776681445270192,1.6380539168947676,1.8582917675841806,0,0,1,0
42,7.774749778451272e+18,10980417,8047405750,4.191060440000001,39.75316369976289,2.548733514707737,2.5143428005168684,0,0,0,1
43,6.122798968399661e+16,289686797,321323559,1.609130995999999,0.0,3.989093167343244,3.989172743494477,0,0,0,1
44,9.160167727484266e+18,316685040,8952405933,2.394466538,25.54848498596991,8.59658695992344,2579.970120907224,0,0,0,1
45,4.542707435079803e+18,27128819,278078856,1.537284676,15.222186813756975,0.8799245672522973,1.1472296171032548,0,0,0,1
46,1.0341469226806685e+17,27126458,4374903966,5.205843283,49.70198600551302,7.353324333703155,7.218972199441283,0,0,0,1
47,7.663886840863048e+18,274920660,1570777103,4.251047494000003,0.0,0.9057873939026337,0.903613859097638,0,0,0,1
48,4.939048321997351e+18,277661599,3449510216,2.3936032679999992,21.575346244708545,5.920774333440177,5.920077974557507,0,0,1,0
49,6.986538298235873e+18,10980534,290404296,2.2468791619999995,23.708159557529868,2.963466186201715,2.9512911762499594,0,0,0,1
50,9.130775732568248e+18,271326641,290711717,3.5632637359999983,34.46250987955703,3.4845588037917428,4.365456426506933,0,0,0,1
51,1.0161527650942016e+18,298874058,317473328,6.90659472,54.43466554351882,2.49611634272417,2.5036225881246805,0,0,0,1
52,5.4084084764306e+18,290941382,4400511764,2.999674446,34.80252204036337,10.254518090506055,10.253974296702896,1,0,0,0
53,1.1200410337689966e+18,352915466,5881287215,1.2391610479999997,16.559044637375173,10.609995171462568,10.611654015868053,0,0,0,1
54,8.850517468041181e+18,10980417,8952476097,7.697995606999994,61.386279273214726,2.548733514707737,1957.4480345654956,0,0,0,1
55,4.705549321637734e+18,290801002,2059596405,3.449356815,28.454618255262,5.754695504588657,5.71055423235047,0,0,0,1
56,3.2245946520377533e+18,290897515,4768544203,4.030296281999999,0.0,5.064058023308729,5.087829315924686,0,1,0,0
57,5.967281181296304e+18,290404223,8952394101,1.880085839,16.428678829067316,2.753217730817255,1558.3974314295174,0,0,1,0
58,6.303112508525587e+18,352915466,5881287215,1.474417427,0.0,10.609995171462568,10.611654015868053,0,0,0,1
59,4.077751103232788e+18,27126516,8952426479,1.636990791,13.679743631284513,9.70397286056731,20.0,0,0,0,1
60,8.698074889241242e+18,290773722,8952386537,1.182106454,10.644451623565228,4.506595551166507,246.7791986058722,0,0,0,1
61,2.318588233809845e+18,10980436,8952394101,2.4464650250000006,21.753573142959592,2.7543321213394276,1558.4125923195418,0,0,0,1
62,3.4549110179227274e+18,10980432,8952470952,2.271666381,22.343623646839184,2.3521989819124314,6286.073928339862,0,0,0,1
63,6.09603500370592e+18,10980421,8952476097,2.327382858000001,22.325761041980517,1.878092589234473,1957.387922439156,0,0,0,1
64,6.694976453291373e+18,290773730,2356833316,1.325923093,11.098950245015084,5.151900427651792,5.09834068437717,0,0,0,1
65,4.1736942122255073e+18,290932301,321374397,1.372290877,13.022239741049694,5.803976867546467,5.63347501946537,0,0,0,1
66,6.344244611585354e+18,27126438,8952394086,5.254925627,40.8619211335299,8.478142965559543,1559.4646062630584,1,0,0,0
67,6.572547513959894e+18,278068835,290897497,4.050804811,38.7687382164583,5.620888866911448,5.519487046818712,0,0,0,1
68,7.600671625900521e+18,10980442,8952486104,2.293839691,32.4700080324581,2.974759123551867,5842.383389742812,0,0,0,1
69,1.2832242946392678e+18,27126415,3927409893,2.087519516,18.39742605226251,30.0,20.0,0,0,0,1
70,1.9258518265191772e+18,10980418,8952399094,1.054985618,13.461138609168476,2.489749493483645,7965.6443275711545,0,0,0,1
71,3.552770050593357e+18,277661424,8952390548,2.091762127,20.93401463525138,1.2235941187428732,509.98463442522655,0,0,0,1
72,8.800719576525357e+16,27128842,27128842,4.792640287,43.82687841661787,1.3427804987733827,1.3427804987733827,0,0,0,1
73,6.600966380842952e+18,277661594,321321594,1.872845165,24.372091741400983,5.887526443636926,5.613881352609757,0,0,1,0
74,2.185900848372896e+18,10980421,8952405976,1.9173670680000008,17.558036491976793,1.878092589234473,2578.6495781676954,0,0,0,1
75,2.0195181592111744e+18,10980433,8952410311,6.5761683,56.75461025790817,2.500520837831744,2910.9427521066386,0,0,0,1
76,3.722574257079104e+18,27126491,353246434,2.9002456860000003,33.98375888552937,9.347617031158563,9.327859078643815,0,0,0,1
77,6.113926891280555e+18,10980433,8952394101,2.1912864760000006,26.76424731122406,2.500520837831744,1558.3522949081594,0,0,0,1
78,3.562577842275251e+18,10980534,7124131895,2.800515099,34.76188519716506,2.963466186201715,3.9905942639254253,0,0,0,1
79,3.746449854717555e+18,277661591,8952393756,4.060332160999999,45.664338939161,5.80889692432339,52.12028912241252,0,0,0,1
80,8.587809432776992e+17,10980467,8952410319,3.5621158539999995,33.1400144715604,1.3576140305639481,1549.7224370454414,0,0,0,1
81,1.5945927375593436e+18,290664077,5212302990,1.9864880250000003,25.312898552754135,4.30381156243332,3.9661310575893474,0,0,1,0
82,2.5076630575788964e+18,271326641,1663024659,2.388297653,25.676346013096985,3.4845588037917428,3.2077126158347053,0,0,0,1
83,8.911302963731641e+18,10980540,2135910700,1.824918248,20.189395911406123,2.0582110373130167,1.852684089829236,0,0,0,1
84,5.144273957218023e+18,27126488,27126488,2.136586442000001,20.336123256323805,6.759786797612467,6.759786797612467,0,0,0,1
85,3.346859756240339e+18,10980421,1674307192,6.0906498760000005,48.320058846845626,1.878092589234473,3.8930579108028365,0,0,0,1
86,4.096937916064513e+18,27128517,2071748209,2.638497753,30.93751502206643,12.32737024966351,12.358279708864117,0,0,0,1
87,6.81881065433226e+18,274917390,6112842016,2.472008107,31.855055253712436,0.5095881602175134,0.3721672522616082,0,0,1,0
88,3.322349559433697e+18,10980433,5218612738,5.185435764,51.11255622507544,2.500520837831744,1.91954357347749,0,0,0,1
89,7.603624327988974e+18,10980418,710147605,2.480567528000001,23.08929116537552,2.489749493483645,2.6731751726400046,0,0,0,1
90,5.96578563240624e+18,316685236,7087292002,1.2374895020000003,15.853708578941507,30.0,20.0,0,0,0,1
91,3.140416732569449e+18,27128515,8952449229,2.3439273020000004,19.64651937023167,11.56523337241676,7198.385195086078,0,0,0,1
92,6.055451876121336e+18,297978529,4777645792,1.818959589,15.544559006810497,4.1438758293653155,4.1552156981579556,0,0,0,1
93,4.735717652352051e+18,27128793,8952470952,1.2031329299999998,14.170235505813896,1.6380539168947676,6285.1741447003515,0,0,1,0
94,2.170619207522236e+18,26069640,482648118,4.746630501,40.69664192467808,3.1092256609032476,3.112050089222829,0,0,0,1
95,1.2880061856561994e+18,10980419,8952471888,3.005013845999998,0.0,2.370625449776866,7968.632102729922,0,0,1,0
96,4.245726484826709e+18,27128819,8047538341,3.689012232,0.0,0.8799245672522973,1.2263160272623643,0,0,0,1
97,3.715577420250818e+17,298801812,8952470952,1.274543712,17.68069377471328,1.0438951075411531,6285.088820862303,0,0,0,1
98,4.339905989514714e+18,10980542,8952470952,0.896270237,12.76153255305851,1.5250552511600197,6285.51295904924,0,0,1,0
99,1.4493408173289194e+17,27128863,8952394086,3.62893864,27.000600925164715,3.009043056721039,1558.7148330752952,0,0,0,1
100,6.297475294082978e+18,10980417,1570776819,4.265400419,35.70547937151286,2.548733514707737,2.5082618666830534,0,0,0,1
101,8.889924176337908e+18,278068835,8952439592,1.254218107,12.95359886688226,5.620888866911448,8016.802395034787,0,0,0,1
102,7.590236039170506e+17,290773725,2633546113,2.855744583999999,25.045615490193928,4.539732060983638,4.605702866510336,0,1,0,0
103,5.240277057825891e+18,10980427,290425682,3.098823066,28.084425244706757,2.6350046356408146,2.7102558824096095,0,0,1,0
104,6.018859720888109e+18,278078845,4627450550,0.8218528619999999,8.65327394360348,1.581154085608876,20.0,0,0,0,1
105,6.388764538349786e+18,277661661,321321594,2.057660693,28.167567226842536,6.283606666315179,5.91391536836989,0,0,0,1
106,7.943229927796879e+18,10980464,4775367604,4.318601362999999,39.96463807909956,1.7466902262059492,1.333181489082084,0,1,0,0
107,2.4770557526461307e+18,27126458,5215142563,4.99192072,51.63490696891291,7.353324333703155,7.232156642073387,0,0,0,1
108,4.646675042434298e+18,289692148,321323556,2.224406242,23.96950647761389,5.621907340342396,5.703109025990894,0,0,0,1
109,6.744678744238237e+18,10980440,8952486104,3.6839240729999982,35.61139330155247,3.408642387327639,5842.854943263538,0,0,1,0
110,2.7970784541288207e+18,277661516,4482410779,2.1443306470000003,21.74530723703396,5.422058378928427,4.831099343963166,0,0,1,0
111,4.611634431168621e+18,10980543,8952470950,1.363989537,9.075782205914235,2.0036270306533877,6285.523941611164,0,0,0,1
112,4.225317245981145e+17,27126413,8952405846,6.196816983,51.05595648157794,9.36393938746931,2580.587413905172,0,0,0,1
113,3.520001442543574e+17,10980527,8952410319,2.3845841880000003,25.592545808066347,30.0,20.0,0,0,0,1
114,4.008247341411969e+18,277661593,8952439769,2.781163948,27.01846927646214,5.8630334323132685,8016.550238856042,0,0,1,0
115,4.48921314768755e+18,278070040,8952393661,1.6085902909999998,17.28476262644198,4.056497074289025,7476.231158339507,0,0,0,1
116,4.243806335664105e+18,10980542,8952449411,1.4323253340000002,16.65590405790464,1.5250552511600197,7220.084129409185,0,0,1,0
117,8.688140446491579e+18,27126458,6837765169,6.371026625,53.59687732222976,7.353324333703155,8.102954185806352,0,0,0,1
118,7.634062330879812e+17,10980542,5218612738,9.788989592000002,64.9127050778864,1.5250552511600197,1.5357922151502112,0,0,1,0
119,7.681445766505162e+18,10980440,290664082,4.425671903999999,45.70996616490319,3.408642387327639,3.44320970251868,0,0,1,0
120,7.61794260509594e+17,911998433,2070562204,1.1158975589999998,0.0,12.35815846096631,12.567583467023223,0,0,0,1
121,4.3268380673416525e+17,651364653,3925679022,1.554660652,20.20185557572809,2.1285157615467063,2.1768259182989054,0,0,0,1
122,8.251501515304945e+17,352737277,3127852800,5.041720833000001,0.0,11.748281136882259,11.72268500546831,1,0,0,0
123,2.877847374921484e+18,290941361,3257784723,1.6840017639999996,14.352274436011822,10.36043804182036,10.359594195859719,1,0,0,0
124,6.011688884939056e+18,298874082,298810219,0.8699865090000001,8.944486547824328,0.7352995947881574,1.2590500702614085,0,0,0,1
125,7.375842793464035e+18,27128880,8952458909,3.828193364,0.0,30.0,20.0,0,0,0,1
126,4.81727910452266e+18,290897547,8952405943,3.514065614,30.78300192793559,6.630600714317307,2579.6611697972835,0,0,0,1
127,7.54824677044085e+18,10980421,8952416251,4.759002689,39.74741266655388,1.878092589234473,9379.988710794161,0,0,0,1
128,6.052102568930407e+18,290800984,8952404110,2.383017662,0.0,6.309427018098447,2580.157583167918,0,0,0,1
129,1.0919769990080206e+18,27126458,8952439766,4.593421595999998,0.0,7.353324333703155,8018.36596319562,0,0,0,1
130,7.249369893175185e+18,27126488,8952476002,5.336932086000002,52.172721974193344,6.759786797612467,1958.0336697486548,0,0,0,1
131,5.092579552211581e+18,27128819,278078856,1.4505724219999996,14.53679145074044,0.8799245672522973,1.1472296171032548,0,0,0,1
132,6.64984038592707e+18,10980422,10980423,2.4185471589999987,27.761931293734836,1.7906190889491216,1.5917945232621362,0,0,1,0
133,8.137353385922272e+18,27128759,27128759,1.8139982180000005,10.695550222355676,2.3432651806749947,2.3432651806749947,0,0,0,1
134,3.923134699348836e+18,10980542,5218612738,1.3773848450000004,17.3126429380668,1.5250552511600197,1.5357922151502112,0,0,1,0
135,7.356786964414652e+18,27126453,8952478905,6.725381686999998,60.73050209767238,6.313655805718113,5844.411112543045,0,0,0,1
136,8.581155989530656e+18,277661517,8952435762,2.087991387,18.17528942185848,5.794049593740644,5844.199609027425,0,0,1,0
137,7.497743493283359e+18,26069639,298817751,3.800475445,38.15030765077235,2.0632240227080176,2.270075848278532,0,0,0,1
138,2.8687381010690703e+18,27128694,3358311787,5.403175463999994,41.50455141549187,14.180110285814267,14.270159520648955,0,0,0,1
139,6.440959351037698e+18,27126482,27126488,2.563993068,32.275951760435674,7.026877356553126,7.189572324234624,0,0,0,1
140,2.548327147648128e+18,352915449,5881287052,2.77609384,28.74706413181289,9.438999016894446,9.439208696075788,1,0,0,0
141,6.468995984889177e+18,277661516,8952435762,4.105990194,47.31743935680005,5.422058378928427,5843.914630320428,0,0,1,0
142,5.586170609499485e+18,290897509,4773604152,1.9730186230000013,0.0,5.656345297109581,5.907945192703694,0,0,0,1
143,8.81470584240388e+18,10980417,8047405750,2.0781871569999995,15.484873972718557,2.548733514707737,2.5143428005168684,0,0,0,1
144,7.478566014657108e+18,290773722,475674861,2.159404284,0.0,4.506595551166507,4.523191350313418,0,0,0,1
145,6.429169672677109e+18,316685237,8952428246,2.910169313,28.235362078848105,9.216358882535328,20.0,0,0,0,1
146,1.3060228186265344e+18,27126412,27126412,2.659199725999999,24.925521968426544,9.31954573229329,9.31954573229329,0,0,0,1
147,7.037622332709548e+18,290404221,2133368102,0.4921859880000001,6.217193442930627,2.0103709197442674,2.002884910091927,0,0,0,1
148,8.71134618152703e+18,317199395,8952390565,1.4890745560000005,17.414331073561748,2.0548587538747896,509.00992485680035,0,1,0,0
149,2.717999061573819e+18,27126488,290897497,2.7775135540000004,28.08960240503828,6.759786797612467,6.099137110775959,0,0,0,1
150,3.797737503950593e+18,10980467,317476918,1.7370636740000007,20.283905965822992,1.3576140305639481,1.0698189817085095,0,0,0,1
151,6.233626768453789e+18,277661593,2059504508,4.172478878999998,0.0,5.8630334323132685,4.86387487083132,0,0,1,0
152,5.988473957288225e+18,1925921906,8952388973,1.531334597,17.699840712091998,12.79182789613541,7320.99638248342,0,0,0,1
153,7.980375063520173e+18,271326641,8952439663,5.230513591000001,0.0,3.4845588037917428,8014.233523852879,0,0,0,1
154,9.16864308685114e+18,385999128,8952428244,2.235923226,0.0,10.332980297028445,20.0,1,0,0,0
155,6.129075623343821e+18,27128691,3358311775,1.94954343,16.406337645938986,13.274258903430143,13.55252654791685,0,0,0,1
156,5.892116465428062e+18,10980440,290664082,4.319513038999998,38.96848017979104,3.408642387327639,3.44320970251868,0,0,1,0
157,1.3785598770894054e+18,27128798,8952393365,2.626658589000001,0.0,1.6651898344872589,20.0,0,0,0,1
158,8.334612593495926e+18,278075065,278075191,1.342112067,17.14198190680775,1.0717410040832667,1.0849912075310766,0,0,0,1
159,5.575481453815296e+18,10980542,8952470958,2.167268897,25.559086129784376,1.5250552511600197,6286.450351066967,0,0,1,0
160,4.650766233281998e+18,10980427,8952470952,5.439661502000001,50.33644773636105,2.6350046356408146,6286.339046265617,0,0,1,0
161,8.795217957088049e+18,27126464,2059504508,5.1534240170000025,0.0,7.394989876511496,7.074542245094965,0,0,0,1
162,8.01744728863734e+18,10980421,482648118,3.685620293,36.5981038134663,1.878092589234473,1.3253681095340883,0,0,0,1
163,5.02406866193051e+18,290941382,7928544182,2.2154946440000005,27.53612439779532,10.254518090506055,10.22354605499943,1,0,0,0
164,6.48413488199309e+18,10980543,278078247,1.4901344289999998,16.829540343795145,2.0036270306533877,2.3060475475533058,0,0,0,1
165,7.528721568376147e+16,27126496,312712596,2.6223587029999997,22.699769385851383,9.347064274471332,9.371226675245644,1,0,0,0
166,6.005347648233129e+18,10980421,278078576,1.319646458,16.253921706038692,1.878092589234473,20.0,0,0,0,1
167,5.435717581885301e+18,10980542,316679305,1.708768535,23.294656229025005,1.5250552511600197,1.5337211855617936,0,0,1,0
168,1.4589786265769743e+18,277661599,8952439669,1.811070873,20.36808990997736,5.920774333440177,8016.6979366291935,0,0,1,0
169,3.306054413894008e+18,27126477,27126488,4.195534188000001,39.31041499535146,6.903768337752648,7.222168197893787,0,0,0,1
170,8.278133686296008e+18,290801002,2059596405,3.1956249409999997,24.507163065687823,5.754695504588657,5.71055423235047,0,0,0,1
171,2.76313584643434e+18,290773730,4775895240,1.9409831670000004,16.983297742279966,5.151900427651792,5.0676051474058115,0,0,0,1
172,9.116545231927408e+18,290918828,8952403863,3.8907445540000007,37.00102714316639,8.534299502777296,1683.5322377716525,1,0,0,0
173,1.728903001230838e+18,27128331,317477462,3.037906999000001,0.0,30.0,20.0,0,0,0,1
174,1.459115170553886e+18,10980527,8952410319,2.8440646399999987,29.652041231778284,30.0,20.0,0,0,0,1
175,1.420380427561887e+18,27126458,8952439769,4.595133438,30.87314207604721,7.353324333703155,8018.365794386871,0,0,0,1
176,7.515881644663562e+17,290897515,8952394133,3.3925376689999998,28.190219528155588,5.064058023308729,1558.6898857633505,0,1,0,0
177,5.692604047796692e+18,10980540,2133368123,1.6879423379999996,16.754388573994746,2.0582110373130167,2.0474079959881375,0,0,0,1
178,4.032480981213979e+18,10980445,4475535391,4.507287969999999,43.30552238311919,2.920799814036219,3.360842470453645,0,0,0,1
179,5.2999075562073786e+17,10980422,290425682,2.1121407760000004,14.94970739981065,1.7906190889491216,2.4299063415517077,0,0,1,0
180,7.915567258616227e+18,10980440,8952486104,5.592760254999999,48.72660642811916,3.408642387327639,5842.854943263538,0,0,1,0
181,3.3584796350035994e+17,278078063,4084021085,2.1599567379999995,19.81221857943546,1.5346792509140832,1.361366773853983,0,0,1,0
182,7.793052435310878e+18,27126458,1741209740,5.425155603,41.16265819317402,7.353324333703155,7.201345584103431,0,0,0,1
183,5.031787597489166e+18,27128892,8952405793,4.460957594999998,0.0,5.789863820786961,2580.0756441189455,0,0,0,1
184,6.263767947888694e+18,298874042,4775638952,2.2816226099999994,24.91798789038208,0.663955109239319,0.5506038254696083,0,0,0,1
185,6.653837710790778e+18,27126412,4374903971,4.332931596,45.52748308650694,9.31954573229329,9.228868076269446,0,0,0,1
186,1.1693683641569208e+18,316676001,5885957337,0.9814707260000002,12.491255923306142,7.529588851531436,7.430070847743324,0,0,0,1
187,4.3624086044222326e+18,27126477,8952439676,4.633165443000001,41.12959681227495,6.903768337752648,8017.735968691491,0,0,0,1
188,3.094638245363673e+18,27126477,8952439676,2.2961694880000003,25.892402871216564,6.903768337752648,8017.735968691491,0,0,0,1
189,1.3849530947971963e+18,277661591,8952435760,3.1810812579999994,32.624493307286706,5.80889692432339,5844.217059322341,0,0,0,1
190,7.663099329437032e+18,26069640,482648118,3.502494881,29.56917036466758,3.1092256609032476,3.112050089222829,0,0,0,1
191,7.335020093075007e+18,27128863,8047405750,2.542464753000001,0.0,3.009043056721039,3.3336644654509295,0,0,0,1
192,2.465507878763695e+18,278078063,298874088,2.2980129329999994,29.390493165036883,1.5346792509140832,0.3138316882445553,0,0,1,0
193,1.8443455421873467e+18,10980436,710147605,2.431183497,0.0,2.7543321213394276,2.7542081139678487,0,0,0,1
194,5.108696813457609e+18,27126438,8952405933,3.217377981999999,31.56039324771914,8.478142965559543,2579.9213271359868,1,0,0,0
195,1.7969244520701568e+18,27126481,8952439675,5.075014189,50.74159919700288,7.029221565036495,8017.72333392555,0,0,0,1
196,3.010987438394936e+18,10980464,8952470952,2.995225174,34.663587413229926,1.7466902262059492,6286.175905082756,0,1,0,0
197,5.056595529636179e+18,10980427,290425682,3.009073430000001,31.074246620126704,2.6350046356408146,2.7102558824096095,0,0,1,0
198,3.174049522425738e+18,2072626551,7025618444,0.398079915,3.934435082743812,13.2809933400778,13.649209916744484,0,0,0,1
199,2.3313890687922847e+18,10980544,5222301453,3.4569064370000016,34.71979329114345,2.009467480583104,2.7194705371793053,0,0,0,1
200,4.349698351579134e+18,10980422,4475731535,0.9390658679999998,10.899808860904088,1.7906190889491216,1.809143581108178,0,0,1,0
201,3.106125989109131e+18,290941361,3257784723,4.42082945,45.76084181735953,10.36043804182036,10.359594195859719,1,0,0,0
202,4.3733282747677583e+18,27128842,317191036,2.3400969439999995,29.48717568268719,1.3427804987733827,1.2180488309883521,0,0,0,1
203,2.225194415106263e+18,27128515,8952449229,1.0913157049999995,10.47057936512934,11.56523337241676,7198.385195086078,0,0,0,1
204,5.813078201627874e+18,10980434,4773604152,4.68855062,50.96946133464832,2.5650811724718867,3.100303035209205,0,0,0,1
205,1.0001343046679676e+18,10980422,4475731535,1.9098327600000005,19.999403669436163,1.7906190889491216,1.809143581108178,0,0,1,0
206,7.618626938362539e+18,290918830,352915468,4.645997027,48.61029209057955,8.648637037070472,8.649785246420135,0,0,0,1
207,3.798066690922449e+18,10980419,1161668769,1.899984728,0.0,2.370625449776866,2.36432576115692,0,0,1,0
208,9.161076548502802e+18,10980527,8952410319,2.630352121999999,22.151840476807305,30.0,20.0,0,0,0,1
209,3.931031939544877e+18,290800933,8952386519,2.2216688930000004,18.407591726657248,5.272051629899519,246.83706965083567,0,1,0,0
210,9.400872378983538e+17,10980467,8952459613,2.974991112,33.540729902883,1.3576140305639481,5841.732135843951,0,0,0,1
211,1.0161259441384957e+17,290932310,4374903966,4.267939336999997,55.57627941158428,7.37773157744642,6.725094409825407,1,0,0,0
212,6.895768326974894e+18,287683124,4791453308,3.674688805999999,37.1797848855482,1.892882794102864,1.3595614825638933,0,0,0,1
213,3.433055894544327e+18,10980421,482648118,7.523512814,47.0388356523393,1.878092589234473,1.3253681095340883,0,0,0,1
214,7.674511582798088e+18,298801871,317473431,1.5084217679999998,17.834694480807443,1.19077844762672,0.8746895133949201,0,0,0,1
215,8.484801516996004e+18,10980427,290425682,4.182023348999999,31.787325529359187,2.6350046356408146,2.7102558824096095,0,0,1,0
216,6.524848649354249e+18,316684986,4374903971,3.912351412000001,45.15771389376312,8.533216240498788,8.545581438163156,1,0,0,0
217,6.936628387706423e+18,27128808,6244099719,2.1211260050000003,20.4602857547605,1.058048639549284,1.082710277586516,0,0,0,1
218,3.3708848033339505e+18,274918417,5222301453,1.379620255,17.582363428794853,2.3499168952748306,2.720782475637018,0,0,0,1
219,7.968163801720446e+18,27128808,651579388,4.891957622,0.0,1.058048639549284,1.6761316975978755,0,0,0,1
220,8.705734645978764e+17,278078246,8952407025,1.7295763789999998,16.961459865653932,2.170335078112529,2579.02373005841,0,0,0,1
221,7.052465510325786e+18,27128913,321325167,3.762333664,0.0,30.0,20.0,0,0,0,1
222,1.1518654759448394e+18,298801814,298801955,1.4657422509999998,13.868273244562534,1.0720878383107932,1.0547788091707808,0,0,0,1
223,2.4402847324915533e+18,10980431,2133368096,1.103874174,11.943109866157586,2.4186000869801396,2.419978383108716,0,0,0,1
224,7.33502050243987e+18,27126458,312712596,2.875735864,29.35019877833122,7.353324333703155,7.253754634380528,0,0,0,1
225,4.711735038812748e+18,27128811,8047538341,3.1325342730000005,30.48817150511077,0.9480206045915095,1.3626682506071626,0,0,0,1
